_id,ltable_id,rtable_id,ltable_title,ltable_year,ltable_mpaa,ltable_runtime,ltable_genres,ltable_director,ltable_stars,ltable_gross,rtable_title,rtable_year,rtable_mpaa,rtable_runtime,rtable_genres,rtable_director,rtable_stars,rtable_gross,gold
10667299,3491,29906,The Informant!,2009,R,108 min,"Comedy, Crime, Drama",Steven Soderbergh,"Matt Damon,Tony Hale,Patton Oswalt,Lucas McHugh Carroll",$33.31M,The Village Barbershop,2009,R,-1,Drama,-1,"John Ratzenberger,Shelly Cole",-1,0
10668651,831,29907,Welcome to the Dollhouse,1995,R,88 min,"Comedy, Drama",Todd Solondz,"Heather Matarazzo,Christina Brucato,Victoria Davis,Christina Vidal",$4.77M,Village of the Damned,1995,R,-1,Horror,John Carpenter,-1,-1,1
10686926,541,30032,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,2003,PG-13,107 min,"Documentary, Biography, History",Errol Morris,"Robert McNamara,John F. Kennedy,Fidel Castro,Richard Nixon",$4.19M,View from the Top,2003,PG-13,87 minutes,Comedy,Bruno Barreto,Gwyneth Paltrow,"$19,526,014",0
10692763,1782,30074,Dear Zachary: A Letter to a Son About His Father,2008,Not Rated,95 min,"Documentary, Biography, Crime",Kurt Kuenne,"Kurt Kuenne,Andrew Bagby,David Bagby,Kathleen Bagby",-1,Youssou N'Dour: Return to Goree,2008,Not Rated,-1,-1,-1,-1,-1,0
10703452,3930,30149,The Saddest Music in the World,2003,R,100 min,"Comedy, Musical",Guy Maddin,"Isabella Rossellini,Mark McKinney,Maria de Medeiros,David Fox",$0.67M,The Young Unknowns,2003,R,-1,-1,-1,Devon Gummersall,-1,0
10703609,885,30149,The Station Agent,2003,R,89 min,"Comedy, Drama",Tom McCarthy,"Peter Dinklage,Patricia Clarkson,Bobby Cannavale,Paul Benjamin",$5.74M,The Young Unknowns,2003,R,-1,-1,-1,Devon Gummersall,-1,0
10704010,1498,30149,The Matrix Reloaded,2003,R,138 min,"Action, Sci-Fi",Lana Wachowski,"Lilly Wachowski,Keanu Reeves,Laurence Fishburne,Carrie-Anne Moss,Hugo Weaving",$281.49M,The Young Unknowns,2003,R,-1,-1,-1,Devon Gummersall,-1,0
10737243,3619,30307,The Sessions,2012,R,95 min,"Biography, Comedy, Drama",Ben Lewin,"John Hawkes,Helen Hunt,William H. Macy,Moon Bloodgood",$6.00M,The Veteran,2012,R,-1,-1,-1,-1,-1,0
10759452,1806,30375,The Brothers Bloom,2008,PG-13,114 min,"Adventure, Comedy, Drama",Rian Johnson,"Rachel Weisz,Adrien Brody,Mark Ruffalo,Rinko Kikuchi",$3.52M,You Don't Mess With the Zohan,2008,PG-13,113 minutes,Comedy,Dennis Dugan,Adam Sandler,"$202,910,991",0
10768052,3465,30403,"Me, Myself & Irene",2000,R,116 min,Comedy,Bobby Farrelly,"Peter Farrelly,Jim Carrey,Renée Zellweger,Anthony Anderson,Mongo Brownlee",$90.57M,You Can Count on Me,2000,R,-1,Drama,Kenneth Lonergan,-1,"$10,827,356",0
10774665,1415,30430,Man on the Moon,1999,R,118 min,"Biography, Comedy, Drama",Milos Forman,"Jim Carrey,Danny DeVito,Gerry Becker,Greyson Erik Pendry",$34.58M,Universal Soldier II: The Return,1999,R,-1,Action,-1,Jean-Claude Van Damme,"$10,717,421",0
10795039,157,30530,The Revenant,2015,R,156 min,"Adventure, Drama, History",Alejandro G. Iñárritu,"Leonardo DiCaprio,Tom Hardy,Will Poulter,Domhnall Gleeson",$183.64M,The Veil,2015,R,-1,Horror,Phil Joanou,-1,-1,0
10815786,1282,30634,The Road,2009,R,111 min,"Adventure, Drama",John Hillcoat,"Viggo Mortensen,Charlize Theron,Kodi Smit-McPhee,Robert Duvall",$0.06M,Underworld 3: Rise of the Lycans,2009,R,93 minutes,Action,-1,"Michael Sheen,Bill Nighy","$89,102,315",0
10830214,3081,30656,The Full Monty,1997,R,91 min,"Comedy, Drama",Peter Cattaneo,"Robert Carlyle,Tom Wilkinson,Mark Addy,William Snape",$45.95M,The Van,1997,R,-1,Comedy,Stephen Frears,-1,"$6,214,038",0
10837653,2664,30686,The People Under the Stairs,1991,R,102 min,"Comedy, Horror, Mystery",Wes Craven,"Brandon Quintin Adams,Everett McGill,Wendy Robie,A.J. Langer",$24.20M,Year of the Gun,1991,R,-1,-1,John Frankenheimer,"Andrew McCarthy,Sharon Stone",-1,0
10847415,2359,30695,The Blind Side,2009,PG-13,129 min,"Biography, Drama, Sport",John Lee Hancock,"Quinton Aaron,Sandra Bullock,Tim McGraw,Jae Head",$255.96M,Cirque du Freak: The Vampire's Assistant,2009,PG-13,109 minutes,Action,Paul Weitz,-1,"$39,753,957",0
10888738,776,30745,The Wolf of Wall Street,2013,R,180 min,"Biography, Comedy, Crime",Martin Scorsese,"Leonardo DiCaprio,Jonah Hill,Margot Robbie,Matthew McConaughey",$116.90M,Under the Bed,2013,R,-1,Horror,Steven C. Miller,-1,-1,0
10951477,1415,30962,Man on the Moon,1999,R,118 min,"Biography, Comedy, Drama",Milos Forman,"Jim Carrey,Danny DeVito,Gerry Becker,Greyson Erik Pendry",$34.58M,Xiu Xiu: The Sent Down Girl,1999,R,-1,Drama,Joan Chen,-1,-1,0
10955122,2974,31002,The Devil Wears Prada,2006,PG-13,109 min,"Comedy, Drama",David Frankel,"Anne Hathaway,Meryl Streep,Adrian Grenier,Emily Blunt",$124.74M,X-Men: The Last Stand,2006,PG-13,104 minutes,Action,Brett Ratner,"Hugh Jackman,Ian McKellen,Patrick Stewart","$459,260,946",0
